01-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,21.06,15,28,11.9,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0.000,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported
02-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,19.67,14,26.11,14.2,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0.000,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported
03-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,19.44,14.78,26,18.2,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0.000,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported
04-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,21.28,13.89,28.11,13.7,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0.000,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported
05-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,20.06,10,29,6.1,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0.000,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported
06-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,18.44,14,24,16.4,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0.000,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported
07-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,16.89,11,24,20.5,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0.000,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported
08-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,18.78,12.78,28,11.7,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0.000,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported
09-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,19.94,13,28,13.6,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0.000,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported
10-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,21.17,15,28.11,15.2,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0.000,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported
11-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,21.33,16,27.22,11,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0.000,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported
12-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,21.83,18.39,27,5.5,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0.000,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported
13-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,22.22,15,29.11,4.9,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0.000,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported
14-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,21.33,15,28.11,12.6,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0.000,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported
15-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,22.72,17.78,29,17.2,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0.000,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported
16-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,22.72,17.89,29.11,20,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0.000,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported
04-02-2020,,Angola,0,0,0,0,-8.830833,13.245,25.5,22.11,29.39,4.3,1.02,1,29800000,26,16.7,,2.32,0.8,0.4,0.000,Not reported,Not Reported,58.5,62.7,231,Not Reported,0.218,Not Reported
05-02-2020,,Angola,0,0,0,0,-8.830833,13.245,26.78,25,33.11,4.8,0,1,29800000,26,16.7,,2.32,0.8,0.4,0.000,Not reported,Not Reported,58.5,62.7,231,Not Reported,0.218,Not Reported
06-02-2020,,Angola,0,0,0,0,-8.830833,13.245,28.11,22.28,32.39,5.4,0,0,29800000,26,16.7,,2.32,0.8,0.4,0.000,Not reported,Not Reported,58.5,62.7,231,Not Reported,0.218,Not Reported
07-02-2020,,Angola,0,0,0,0,-8.830833,13.245,28.11,26,34,6,0.02,1,29800000,26,16.7,,2.32,0.8,0.4,0.000,Not reported,Not Reported,58.5,62.7,231,Not Reported,0.218,Not Reported
08-02-2020,,Angola,0,0,0,0,-8.830833,13.245,27.72,24,31,5.4,0.02,0,29800000,26,16.7,,2.32,0.8,0.4,0.000,Not reported,Not Reported,58.5,62.7,231,Not Reported,0.218,Not Reported
09-02-2020,,Angola,0,0,0,0,-8.830833,13.245,28.44,26,33.61,6,0,0,29800000,26,16.7,,2.32,0.8,0.4,0.000,Not reported,Not Reported,58.5,62.7,231,Not Reported,0.218,Not Reported
10-02-2020,,Angola,0,0,0,0,-8.830833,13.245,28.28,24.72,32,6.5,0,0,29800000,26,16.7,,2.32,0.8,0.4,0.000,Not reported,Not Reported,58.5,62.7,231,Not Reported,0.218,Not Reported
11-02-2020,,Angola,0,0,0,0,-8.830833,13.245,27.5,25,31,6.8,0,0,29800000,26,16.7,,2.32,0.8,0.4,0.000,Not reported,Not Reported,58.5,62.7,231,Not Reported,0.218,Not Reported
12-02-2020,,Angola,0,0,0,0,-8.830833,13.245,28.78,26,34.11,6.5,0,0,29800000,26,16.7,,2.32,0.8,0.4,0.000,Not reported,Not Reported,58.5,62.7,231,Not Reported,0.218,Not Reported
13-02-2020,,Angola,0,0,0,0,-8.830833,13.245,28.39,25,31,6.7,0,0,29800000,26,16.7,,2.32,0.8,0.4,0.000,Not reported,Not Reported,58.5,62.7,231,Not Reported,0.218,Not Reported
14-02-2020,,Angola,0,0,0,0,-8.830833,13.245,27,24,29,5.4,99.99,1,29800000,26,16.7,,2.32,0.8,0.4,0.000,Not reported,Not Reported,58.5,62.7,231,Not Reported,0.218,Not Reported
15-02-2020,,Angola,0,0,0,0,-8.830833,13.245,27.72,23.11,31,6.1,1.1,0,29800000,26,16.7,,2.32,0.8,0.4,0.000,Not reported,Not Reported,58.5,62.7,231,Not Reported,0.218,Not Reported
16-02-2020,,Angola,0,0,0,0,-8.830833,13.245,27.72,26,29,4.9,0,0,29800000,26,16.7,,2.32,0.8,0.4,0.000,Not reported,Not Reported,58.5,62.7,231,Not Reported,0.218,Not Reported
17-02-2020,,Angola,0,0,0,0,-8.830833,13.245,27.5,24.72,29.22,4.8,99.99,1,29800000,26,16.7,,2.32,0.8,0.4,0.000,Not reported,Not Reported,58.5,62.7,231,Not Reported,0.218,Not Reported
18-02-2020,,Angola,0,0,0,0,-8.830833,13.245,28.17,25,31,4.6,99.99,1,29800000,26,16.7,,2.32,0.8,0.4,0.000,Not reported,Not Reported,58.5,62.7,231,Not Reported,0.218,Not Reported
19-02-2020,,Angola,0,0,0,0,-8.830833,13.245,27.5,24,32,6.2,0.12,1,29800000,26,16.7,,2.32,0.8,0.4,0.000,Not reported,Not Reported,58.5,62.7,231,Not Reported,0.218,Not Reported
20-02-2020,,Angola,0,0,0,0,-8.830833,13.245,28.06,22.5,34,6.8,99.99,1,29800000,26,16.7,,2.32,0.8,0.4,0.000,Not reported,Not Reported,58.5,62.7,231,Not Reported,0.218,Not Reported
21-02-2020,,Angola,0,0,0,0,-8.830833,13.245,29.06,26,35.89,7.2,0,0,29800000,26,16.7,,2.32,0.8,0.4,0.000,Not reported,Not Reported,58.5,62.7,231,Not Reported,0.218,Not Reported
22-02-2020,,Angola,0,0,0,0,-8.830833,13.245,28.89,25.11,35.89,6.2,99.99,1,29800000,26,16.7,,2.32,0.8,0.4,0.000,Not reported,Not Reported,58.5,62.7,231,Not Reported,0.218,Not Reported
24-01-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,26.39,22.5,36.5,13.7,0.01,1,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
25-01-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,22.94,18.39,29.22,10.2,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
26-01-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,20.44,13.39,29,12.4,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
27-01-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,18.22,7.39,28.78,5.7,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
28-01-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,24.72,16,32.89,16.9,0,1,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
29-01-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,19.33,11,34.22,7.4,0.02,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
30-01-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,22.06,10.11,32.61,12.2,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
31-01-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,25.5,19.39,33.39,14,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
01-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,28.67,20.78,38.39,13.1,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
02-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,25.5,20.11,38.78,14.7,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
03-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,27.22,19.11,36.61,13.4,99.99,1,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
04-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,24.5,21.61,37.28,7.7,0,1,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
05-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,21.72,16.39,28.5,8.4,0.03,1,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
06-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,21.28,17.78,28.5,14.1,0.01,1,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
07-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,19.61,14.61,26.22,8.3,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
08-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,19.06,14.39,26.39,10.7,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
09-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,16.72,9,24.22,8,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
10-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,18.78,9.28,28.89,7.3,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
11-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,22.33,11.78,30.5,8.1,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
12-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,24.89,16,33.22,15.6,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
13-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,22.28,18.78,33.28,9.2,0.55,1,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
14-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,21.61,12,30.5,9.1,0,1,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
15-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,25.22,17.28,33.39,13.1,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
16-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,25.72,19.72,33.5,9.9,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
17-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,22,19.61,33.22,11.3,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
18-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,19.89,10.78,29,8.7,0.01,1,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
19-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,21.06,16.61,29.28,13.2,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
20-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,15.94,7.39,26,11.3,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
21-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,15.61,10.5,23.28,11.7,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
22-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,16,4.72,27.78,5.1,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
23-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,21.67,12.78,30.28,13.6,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
24-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,22.61,18.61,31.5,18.3,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
25-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,17.17,8.39,27,6.8,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
26-02-2020,,Argentina,0,0,0,0,-38.4161,-63.6167,19.5,9.5,30.61,9.3,0,0,45195774,17,32,0.98,11.79,5,1.85,0.000,20.16,42.59,74.4,80,4843,18.41,6.942,89.92
22-01-2020,,Armenia,0,0,0,0,40.0691,45.0382,-10.61,-15.5,-0.5,999.9,0,0,2963243,104,35,0.94,11.7,4.2,1.26,0.000,16.17,35.99,71.8,78.7,3603,Not Reported,1.652,Not Reported
23-01-2020,,Armenia,0,0,0,0,40.0691,45.0382,-9.17,-15,-1,999.9,0,0,2963243,104,35,0.94,11.7,4.2,1.26,0.000,16.17,35.99,71.8,78.7,3603,Not Reported,1.652,Not Reported
24-01-2020,,Armenia,0,0,0,0,40.0691,45.0382,-8.94,-14.78,-5,4.3,0,0,2963243,104,35,0.94,11.7,4.2,1.26,0.000,16.17,35.99,71.8,78.7,3603,Not Reported,1.652,Not Reported
25-01-2020,,Armenia,0,0,0,0,40.0691,45.0382,-15.33,-22,-2.5,999.9,0,0,2963243,104,35,0.94,11.7,4.2,1.26,0.000,16.17,35.99,71.8,78.7,3603,Not Reported,1.652,Not Reported
26-01-2020,,Armenia,0,0,0,0,40.0691,45.0382,-10.44,-20,1.5,999.9,0,0,2963243,104,35,0.94,11.7,4.2,1.26,0.000,16.17,35.99,71.8,78.7,3603,Not Reported,1.652,Not Reported
27-01-2020,,Armenia,0,0,0,0,40.0691,45.0382,-8.33,-14.5,2,999.9,0,0,2963243,104,35,0.94,11.7,4.2,1.26,0.000,16.17,35.99,71.8,78.7,3603,Not Reported,1.652,Not Reported
28-01-2020,,Armenia,0,0,0,0,40.0691,45.0382,-9.83,-15,-0.5,999.9,0,0,2963243,104,35,0.94,11.7,4.2,1.26,0.000,16.17,35.99,71.8,78.7,3603,Not Reported,1.652,Not Reported
29-01-2020,,Armenia,0,0,0,0,40.0691,45.0382,-5.44,-11,2,999.9,0,0,2963243,104,35,0.94,11.7,4.2,1.26,0.000,16.17,35.99,71.8,78.7,3603,Not Reported,1.652,Not Reported
30-01-2020,,Armenia,0,0,0,0,40.0691,45.0382,-3.39,-8.61,2.5,6.2,0,0,2963243,104,35,0.94,11.7,4.2,1.26,0.000,16.17,35.99,71.8,78.7,3603,Not Reported,1.652,Not Reported
31-01-2020,,Armenia,0,0,0,0,40.0691,45.0382,1.28,-1.22,5,4.3,0,0,2963243,104,35,0.94,11.7,4.2,1.26,0.000,16.17,35.99,71.8,78.7,3603,Not Reported,1.652,Not Reported
01-02-2020,,Armenia,0,0,0,0,40.0691,45.0382,-3.44,-6.39,-1.22,999.9,0.04,1,2963243,104,35,0.94,11.7,4.2,1.26,0.000,16.17,35.99,71.8,78.7,3603,Not Reported,1.652,Not Reported
02-02-2020,,Armenia,0,0,0,0,40.0691,45.0382,-8.33,-14.22,-1,999.9,0.12,0,2963243,104,35,0.94,11.7,4.2,1.26,0.000,16.17,35.99,71.8,78.7,3603,Not Reported,1.652,Not Reported
03-02-2020,,Armenia,0,0,0,0,40.0691,45.0382,-6.33,-11,2,2.3,0,0,2963243,104,35,0.94,11.7,4.2,1.26,0.000,16.17,35.99,71.8,78.7,3603,Not Reported,1.652,Not Reported
04-02-2020,,Armenia,0,0,0,0,40.0691,45.0382,-1.72,-6.39,1,5.1,0,0,2963243,104,35,0.94,11.7,4.2,1.26,0.000,16.17,35.99,71.8,78.7,3603,Not Reported,1.652,Not Reported
05-02-2020,,Armenia,0,0,0,0,40.0691,45.0382,-0.56,-5,4,6.6,0,0,2963243,104,35,0.94,11.7,4.2,1.26,0.000,16.17,35.99,71.8,78.7,3603,Not Reported,1.652,Not Reported
06-02-2020,,Armenia,0,0,0,0,40.0691,45.0382,3.78,2,7,12,0,0,2963243,104,35,0.94,11.7,4.2,1.26,0.000,16.17,35.99,71.8,78.7,3603,Not Reported,1.652,Not Reported
07-02-2020,,Armenia,0,0,0,0,40.0691,45.0382,2,-1,6,5.1,0,1,2963243,104,35,0.94,11.7,4.2,1.26,0.000,16.17,35.99,71.8,78.7,3603,Not Reported,1.652,Not Reported
08-02-2020,,Armenia,0,0,0,0,40.0691,45.0382,-2.39,-4.28,0.5,3.4,0.21,1,2963243,104,35,0.94,11.7,4.2,1.26,0.000,16.17,35.99,71.8,78.7,3603,Not Reported,1.652,Not Reported
